OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,IsWeekendOrder,CouponUsed,CartFillRatio,CustomerOrderCount,IsRepeatCustomer,Quantity_was_outlier,UnitPrice_was_outlier,ItemsInCart_was_outlier,TotalPrice_was_outlier,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_FREESHIP,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15
ORD200011,2024-02-17,C93861,0.03849879359997556,-1.5590085665414932,831 Main St,TRK48234646,0.6641729724549916,-1.1070449409064569,-1.1950704379504076,0.9624390653530883,1,1,-0.6041087712207016,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
ORD200012,2024-10-15,C38785,-0.6722481651688036,-0.8925278411895362,179 Main St,TRK20419991,0.22577497083453502,-0.8461349765320064,1.1980618533144887,-1.0126389652988244,0,1,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
ORD200013,2023-08-30,C88348,0.03849879359997556,-0.7860309591467715,903 Main St,TRK81913874,-0.6510210324063782,-0.548711299098504,0.5997787804982646,-0.5188694576358462,0,1,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
ORD200014,2023-03-27,C98474,-0.6722481651688036,0.1873069089372679,980 Main St,TRK79186539,-1.0894190340268348,-0.3261474522524458,-0.8959289015422955,-1.5064084729618026,0,1,0.3488357536456765,7.31747596821845,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
ORD200015,2023-07-17,C39416,-1.3829951239375826,0.5963990289519473,942 Main St,TRK54930938,-1.0894190340268348,-0.7081427039608952,0.3006372440901526,-1.5064084729618026,0,0,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ORD200016,2023-01-24,C28976,-0.6722481651688036,0.9000597431139037,914 Main St,TRK13194259,-1.0894190340268348,0.017074120884765384,-1.4942119743585196,-1.0126389652988244,0,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
ORD200017,2024-03-02,C60672,-1.3829951239375826,0.3398729519589894,382 Main St,TRK11972116,-1.0894190340268348,-0.769906950607455,-0.8959289015422955,0.9624390653530883,1,0,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200018,2025-03-26,C84329,-1.3829951239375826,0.38066546894916714,891 Main St,TRK65191045,-1.0894190340268348,-0.7600852626517915,-0.8959289015422955,-0.5188694576358462,0,1,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
ORD200019,2023-01-23,C14552,1.4599927111375337,-0.6718220589665602,273 Main St,TRK59101365,1.5409689756959049,0.0810616849541246,-1.4942119743585196,-1.5064084729618026,0,1,-0.09560476005250813,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200020,2023-05-08,C54829,1.4599927111375337,-1.491173249108822,587 Main St,TRK16718651,1.5409689756959049,-0.9053216408916943,-0.29764582872607154,-1.5064084729618026,0,1,-0.09560476005250813,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ORD200021,2024-11-17,C99023,0.7492457523687547,-0.06830590274993968,569 Main St,TRK52646983,0.22577497083453502,0.38866131520736275,1.4972033897226007,1.4562085730160665,1,0,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ORD200022,2023-01-29,C34416,-0.6722481651688036,-1.5565731923928259,633 Main St,TRK75937350,-1.5278170356472913,-1.1659017724616634,-1.4942119743585196,1.4562085730160665,1,1,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ORD200023,2025-04-09,C42372,0.7492457523687547,-0.4219425239210069,755 Main St,TRK36168083,-0.2126230307859216,0.048078404506001364,-0.5967873651341835,-0.5188694576358462,0,1,0.881363576365123,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ORD200024,2024-10-30,C17470,-0.6722481651688036,-0.6365598707723147,956 Main St,TRK28775057,-1.0894190340268348,-0.7228752358943903,1.1980618533144887,-0.5188694576358462,0,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ORD200025,2024-07-24,C42577,-1.3829951239375826,0.2210469882885966,709 Main St,TRK69423327,-1.0894190340268348,-0.7985168923887529,0.3006372440901526,-0.5188694576358462,0,1,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ORD200026,2024-03-06,C21944,1.4599927111375337,-1.5061913896922705,296 Main St,TRK80276812,0.22577497083453502,-0.923401364989184,-0.8959289015422955,-0.5188694576358462,0,0,1.0134945398970154,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ORD200027,2024-02-22,C97593,-1.3829951239375826,0.590209119657418,881 Main St,TRK89117573,0.22577497083453502,-0.7096330595959586,-1.1950704379504076,-0.025099949972868033,0,1,-1.6531485422920922,7.31747596821845,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ORD200028,2023-11-21,C59823,0.7492457523687547,-0.9961834533921891,568 Main St,TRK65895539,-0.2126230307859216,-0.5049656964004562,1.4972033897226007,-1.0126389652988244,0,0,0.881363576365123,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
ORD200029,2024-09-20,C33260,0.03849879359997556,0.3405325324575868,930 Main St,TRK59744090,0.22577497083453502,0.26502287764608295,0.8989203169063766,0.46866955769011015,0,1,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ORD200030,2025-03-22,C44267,-0.6722481651688036,0.3566161492310773,895 Main St,TRK54751444,-0.2126230307859216,-0.2446176693966034,-0.8959289015422955,0.9624390653530883,1,1,-0.7202238603850921,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ORD200031,2023-06-30,C26445,0.03849879359997556,0.7289239722085941,996 Main St,TRK31229981,0.22577497083453502,0.5455640019020646,0.0014957076820405282,0.46866955769011015,0,0,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ORD200032,2023-05-01,C12388,1.4599927111375337,0.9148241988901998,830 Main St,TRK99261395,1.9793669773163614,1.991160103794328,-0.29764582872607154,-1.5064084729618026,0,0,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ORD200033,2023-06-05,C52184,-1.3829951239375826,-0.9824844738059353,912 Main St,TRK73312471,-0.6510210324063782,-1.088293335170209,0.0014957076820405282,-1.5064084729618026,0,1,-1.3208191491664227,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200034,2023-01-07,C67195,0.7492457523687547,1.1167573053838649,926 Main St,TRK55467915,-0.2126230307859216,1.5299805469507914,-1.4942119743585196,0.9624390653530883,1,1,0.881363576365123,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ORD200035,2024-12-07,C50304,-0.6722481651688036,0.5516997659316158,128 Main St,TRK46850888,-1.5278170356472913,-0.1506764002684302,1.7963449261307127,0.9624390653530883,1,1,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
ORD200036,2025-05-08,C59337,-0.6722481651688036,0.9032054347225991,465 Main St,TRK50961250,-0.2126230307859216,0.018588908579419944,-0.29764582872607154,-0.025099949972868033,0,0,-0.7202238603850921,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
ORD200037,2024-10-14,C10054,-0.6722481651688036,-1.4189745529931221,409 Main St,TRK94005261,0.6641729724549916,-1.0996420268503224,1.1980618533144887,-1.5064084729618026,0,1,-1.1766762798589034,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200038,2024-12-19,C15924,-1.3829951239375826,-0.5607588503950443,549 Main St,TRK14835975,-1.0894190340268348,-0.9867536955091718,1.7963449261307127,-0.025099949972868033,0,1,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ORD200039,2025-02-27,C96664,0.03849879359997556,-0.5071298821629326,666 Main St,TRK85508960,-0.6510210324063782,-0.3472567517392448,-1.1950704379504076,-0.025099949972868033,0,1,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ORD200040,2023-08-20,C84766,-0.6722481651688036,-0.06287704787686882,267 Main St,TRK78967923,-0.6510210324063782,-0.44662193809666484,0.5997787804982646,1.4562085730160665,1,1,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ORD200041,2023-12-05,C20212,0.03849879359997556,1.2939815116608435,657 Main St,TRK69733327,-0.6510210324063782,0.9537137734028961,1.7963449261307127,-1.0126389652988244,0,1,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200042,2024-05-06,C28712,-0.6722481651688036,-1.0388532379552977,980 Main St,TRK40772558,0.22577497083453502,-0.9165970363930342,-0.29764582872607154,-1.5064084729618026,0,0,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200043,2023-12-14,C60572,0.03849879359997556,0.7245098565641345,871 Main St,TRK20351666,1.1025709740754481,0.5423756181254128,1.7963449261307127,-0.025099949972868033,0,0,-0.8203230751819806,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200044,2025-04-21,C73225,-0.6722481651688036,0.9831161489757455,996 Main St,TRK73848522,-1.0894190340268348,0.05706940243556372,-0.5967873651341835,-1.5064084729618026,0,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200045,2024-02-10,C17388,-1.3829951239375826,-0.19869989362650245,157 Main St,TRK47077395,-1.966215037267748,-0.8995801068877617,-1.1950704379504076,0.9624390653530883,1,1,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ORD200046,2024-06-26,C43212,0.7492457523687547,0.9829132011300235,223 Main St,TRK25100762,-0.6510210324063782,1.4010770005476076,0.0014957076820405282,-0.5188694576358462,0,1,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200047,2023-07-19,C38134,-0.6722481651688036,-0.7431582267379405,323 Main St,TRK42450754,-1.0894190340268348,-0.7742069930955066,0.3006372440901526,-0.5188694576358462,0,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
ORD200048,2023-08-26,C12408,-0.6722481651688036,-1.398527557536603,464 Main St,TRK38938858,-0.6510210324063782,-1.089795906835068,0.5997787804982646,0.9624390653530883,1,0,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
ORD200049,2023-10-07,C11985,-1.3829951239375826,-1.6538866844166575,633 Main St,TRK53272402,-1.966215037267748,-1.2499480574553996,1.1980618533144887,0.9624390653530883,1,1,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
ORD200050,2023-07-31,C96494,-1.3829951239375826,-0.899022172252649,446 Main St,TRK14675049,0.22577497083453502,-1.068197966156445,0.3006372440901526,-1.5064084729618026,0,1,-1.6531485422920922,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200051,2024-12-30,C36778,-1.3829951239375826,0.1619384282219833,434 Main St,TRK67610289,-1.5278170356472913,-0.8127485671006284,1.7963449261307127,-1.5064084729618026,0,1,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ORD200052,2024-09-08,C30513,-1.3829951239375826,1.16708837112299,232 Main St,TRK64320429,-0.2126230307859216,-0.5707368008199729,0.8989203169063766,1.4562085730160665,1,1,-1.5210175787601996,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ORD200053,2024-05-18,C67551,0.7492457523687547,0.6715912057920508,512 Main St,TRK94992552,-0.2126230307859216,1.1012467652443718,-0.29764582872607154,0.9624390653530883,1,1,0.881363576365123,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200054,2025-03-27,C48120,-1.3829951239375826,-0.3864266509196085,623 Main St,TRK11014449,-0.2126230307859216,-0.944779417131486,-0.8959289015422955,-0.025099949972868033,0,1,-1.5210175787601996,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
ORD200055,2025-06-24,C95984,0.03849879359997556,-0.06094904334250721,565 Main St,TRK67434829,-1.0894190340268348,-0.024973453671693752,0.0014957076820405282,-1.0126389652988244,0,0,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD200056,2023-05-21,C54298,0.03849879359997556,0.6230359337029961,566 Main St,TRK62902341,-0.2126230307859216,0.4690794393518056,-0.29764582872607154,1.4562085730160665,1,1,0.08056985799001523,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ORD200057,2023-01-22,C88036,1.4599927111375337,-0.21381950813281217,842 Main St,TRK52470128,0.22577497083453502,0.6324321897785846,-1.4942119743585196,1.4562085730160665,1,1,1.0134945398970154,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200058,2023-01-15,C60190,0.7492457523687547,0.600102827136379,202 Main St,TRK70857868,0.22577497083453502,1.0323972213163635,-1.4942119743585196,1.4562085730160665,1,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200059,2024-09-11,C97603,0.7492457523687547,1.2017417157800683,811 Main St,TRK47055028,-0.2126230307859216,1.6118279465813197,0.8989203169063766,-0.5188694576358462,0,0,0.881363576365123,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ORD200060,2024-08-21,C39256,-1.3829951239375826,0.30790866625773106,634 Main St,TRK23412025,-1.0894190340268348,-0.7776030493786836,0.5997787804982646,-0.5188694576358462,0,1,-0.9884897560407531,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200061,2024-03-24,C61618,0.7492457523687547,-1.1883243263297547,104 Main St,TRK43458485,0.6641729724549916,-0.6900141157442231,-0.8959289015422955,1.4562085730160665,1,1,-0.03554523117437546,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
ORD200062,2023-08-22,C36497,-0.6722481651688036,-1.5894000064384042,691 Main St,TRK12102911,-1.0894190340268348,-1.1817093150171714,0.5997787804982646,-1.0126389652988244,0,1,0.3488357536456765,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
ORD200063,2025-02-02,C96695,-1.3829951239375826,1.0575980083558214,813 Main St,TRK64283851,0.22577497083453502,-0.5970989931188804,-1.1950704379504076,1.4562085730160665,1,1,-1.6531485422920922,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ORD200064,2025-06-25,C49720,0.03849879359997556,-1.145654541766646,752 Main St,TRK55785217,-0.6510210324063782,-0.808472956672168,0.0014957076820405282,-0.5188694576358462,0,1,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200065,2023-12-30,C97735,1.4599927111375337,-1.3938090201235598,385 Main St,TRK13743703,0.22577497083453502,-0.7881088350029007,1.7963449261307127,0.9624390653530883,1,0,1.0134945398970154,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ORD200066,2024-11-15,C18104,1.4599927111375337,-1.163057319537331,715 Main St,TRK15488568,1.5409689756959049,-0.5103163174509293,1.4972033897226007,0.46866955769011015,0,1,-0.09560476005250813,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
ORD200067,2024-12-09,C25587,0.7492457523687547,-1.7469382716803212,440 Main St,TRK55105323,1.1025709740754481,-1.2280080679424998,1.7963449261307127,-1.5064084729618026,0,0,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200068,2023-12-11,C41598,0.03849879359997556,0.6824489155381929,709 Main St,TRK81665940,-0.2126230307859216,0.5119943520237524,1.7963449261307127,-1.5064084729618026,0,1,0.08056985799001523,-0.13665914371885035,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
ORD200069,2023-05-11,C43338,0.03849879359997556,0.6201946638628842,552 Main St,TRK35241775,-0.6510210324063782,0.46702714634614456,-0.29764582872607154,-0.025099949972868033,0,0,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200070,2023-05-26,C25123,-1.3829951239375826,1.3840903551615342,384 Main St,TRK27812282,-1.5278170356472913,-0.5184888413841866,-0.29764582872607154,0.46866955769011015,0,1,-0.31982700119753843,-0.13665914371885035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200071,2025-06-10,C37454,0.03849879359997556,0.39593729433976843,923 Main St,TRK28252730,-0.6510210324063782,0.3050425912564725,0.0014957076820405282,-1.0126389652988244,0,0,0.681165146771346,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200072,2024-12-22,C19451,0.7492457523687547,1.1823094595521608,942 Main St,TRK87787793,-0.2126230307859216,1.5931129889344589,1.7963449261307127,1.4562085730160665,1,0,0.881363576365123,-0.13665914371885035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
ORD200073,2023-05-03,C17269,0.7492457523687547,0.3908635981967115,129 Main St,TRK79608389,-0.6510210324063782,0.8308815938081261,-0.29764582872607154,-0.5188694576358462,0,0,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD200074,2023-06-24,C25382,1.4599927111375337,-1.3472832264917278,622 Main St,TRK64691287,-0.2126230307859216,-0.7320983383900692,0.0014957076820405282,0.9624390653530883,1,0,1.6821572947402303,-0.13665914371885035,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
